"SAMPLE.1"	"SAMPLE.2"	"SAMPLE.3"	"SAMPLE.4"	"SAMPLE.5"
"cg15768443"	0.223004032270614	0.1219185497385	0.895386510115363	0.235569431264214	0.232757254942721
"cg04305653"	0.840284450975797	0.825643640582512	0.838927691831922	0.819485121233491	0.856109462115193
"cg05973132"	0.530236893128516	0.514430972606161	0.365762927164594	0.635868109602513	0.257108536003516
"cg11975608"	0.125598904400451	0.230376816209157	0.800494600339603	0.601082250819713	0.325237946527249
"cg04490211"	0.155308825407685	0.22520672407968	0.165361150954752	0.178590846491261	0.129706956112738
"cg15658344"	0.550562995768595	0.622830744781091	0.390125838469666	0.592988325094277	0.687809897498703
"cg00792688"	0.254316530265564	0.497201880923101	0.378970816689608	0.384055701583562	0.138384409248078
"cg12249516"	0.130391066216291	0.67090395893502	0.509830958244917	0.408002162807986	0.958737065879326
"cg09411876"	0.758795494551133	0.829292674807078	0.971954949379367	0.571759443052485	0.668090944138915
"cg17184370"	0.866747358751045	0.728739400604442	0.765022044991373	0.776837129227257	0.824732214638837
"cg25564800"	0.14912643869445	0.0934062277305199	0.041516653506875	0.0659312243091141	0.0647739855255439
"cg09829094"	0.904477512132582	0.871966574213387	0.887993338436857	0.764384062557186	0.612200173328164
"cg15675123"	0.135495252001274	0.282479726691936	0.0876704298589965	0.20637569111032	0.194717034703884
"cg10603235"	0.598518750647389	0.37199978316181	0.408163279875292	0.727476274439599	0.866833431253073
"cg00944580"	0.600931712075726	0.651142344870948	0.703048437583637	0.49813016475839	0.763412254285959
"cg08133062"	0.490834638400868	0.801731203564768	0.882391581520406	0.84590470775074	0.839982506459781
"cg20621674"	0.218334415250356	0.731567143746141	0.932078889822608	0.851120617010868	0.845698659854971
"cg09160359"	0.795794975753872	0.691485269914454	0.48365228996662	0.803011821389475	0.381812205899421
"cg16367786"	0.60212497095968	0.920604609965424	0.89426205243633	0.869406770036277	0.651081126778119
"cg08989564"	0.898490604504293	0.92553294253552	0.667904009973935	0.976035939016023	0.916773197857734
"cg25080924"	0.630934919764004	0.599945954098546	0.556329448046046	0.64450947688617	0.585191507660433
"cg21738215"	0.873636378639679	0.774899723253678	0.792988205066955	0.839180073102747	0.90936060630276
"cg04582365"	0.600665064406354	0.287450326223386	0.511677087105007	0.285468448400242	0.668033594868846
"cg13173286"	0.262573896985032	0.352579802659091	0.634899609886074	0.235421590101434	0.126619120540755
"cg23753006"	0.848889532545558	0.7831747820278	0.384433926181137	0.731973772342627	0.479705642024167
"cg10433819"	0.783396445807562	0.293482933356164	0.278656187998585	0.375366733750423	0.147458305064617
"cg08498836"	0.629600663005321	0.843140338599065	0.977498388909688	0.964638755612557	0.895442063658058
"cg11220732"	0.8878637011174	0.457403339530294	0.497165715737619	0.465454756998546	0.243658682494633
"cg26581982"	0.594474016070379	0.790880398383963	0.888687891153842	0.802285457873963	0.855379033064444
"cg11341981"	0.296144258215443	0.531293470142559	0.866102815663792	0.80133345123178	0.858147471976611
"cg14882265"	0.172147008188661	0.511349755222053	0.127193418116985	0.314417910933252	0.676439371568471
"cg01165997"	0.178071710032444	0.642025387389359	0.277984942203555	0.675012900717865	0.242014874934914
"cg21445398"	0.119324639863476	0.593374885177075	0.761282914527544	0.621094399714169	0.501895962098801
"cg18234542"	0.762369913719764	0.800515674254664	0.774046783969526	0.774610656657161	0.831987467027467
"cg07024439"	0.145414154207442	0.595353868867004	0.828907883788947	0.697715577731696	0.857576629123203
"cg07067993"	0.875559118984354	0.670584712714085	0.586672761508579	0.332475730618565	0.223042470857582
"cg12798040"	0.872366070812125	0.834589668272485	0.966106736574887	0.898069920327391	0.892977316396226
"cg22755142"	0.941709096943766	0.859641687038193	0.979267037192039	0.901805999779464	0.958669828575085
"cg14948804"	0.226783853333497	0.86751186734978	0.402633779058738	0.549313673210451	0.34859855470074
"cg16782184"	0.20720842574714	0.587264218568817	0.175993025127573	0.654500514922181	0.356271287515397
"cg02802834"	0.899078067971911	0.858406090790808	0.912017136147803	0.87999266871783	0.869022155524168
"cg12816706"	0.468796605343789	0.61431537024495	0.184225706156733	0.741683266627418	0.162749431471159
"cg03900581"	0.965693650433036	0.955343232928586	0.986685571630312	0.896408593624286	0.951523634624103
"cg04276007"	0.602034748617887	0.279757943135795	0.271698902330654	0.368998924018326	0.166102724813976
"cg20765441"	0.356024078417489	0.4041937350639	0.451054892364048	0.383658937337206	0.389716119566335
"cg05722931"	0.101881172308227	0.520154633520072	0.279839947466318	0.316187137808397	0.477613445558157
"cg15238831"	0.537913585646515	0.816294920611387	0.841787229183134	0.736238428220354	0.297295240993473
"cg27635135"	0.192360759939225	0.175967840111911	0.835518292015753	0.782229263636685	0.263975928391907
"cg08244443"	0.274200434087515	0.764325643790227	0.875863246907874	0.805505157505139	0.867044031855595
"cg25079865"	0.125021410981457	0.526273042550306	0.443891141107209	0.583076757231546	0.117153443652357
"cg25430442"	0.859063098480442	0.681986966974344	0.897424605233252	0.76672925766425	0.0868501992068564
"cg07079663"	0.189655522673473	0.894929119285964	0.688221385704509	0.874819741428186	0.643878424938506
"cg17527798"	0.204634626181044	0.175947961870737	0.0720294814794569	0.240569013959121	0.117460565524511
"cg12082015"	0.620758001338306	0.624040390160546	0.55228800799418	0.729375371697724	0.339241451927232
"cg06738548"	0.793007320839673	0.893158882044398	0.942414153258408	0.912494463913481	0.501700201578773
"cg00318543"	0.427257892528127	0.679058129959792	0.670471768460628	0.700896687422915	0.170352315478793
"cg00804796"	0.863037675555915	0.872220707564125	0.937089780912077	0.860678051910984	0.934930952028512
"cg03566814"	0.712112377286959	0.751589416809491	0.816806814751469	0.796374035634695	0.806261384512005
"cg03635863"	0.599376826401999	0.590321184219953	0.925018756674687	0.687443218024253	0.629484169374289
"cg10047173"	0.619707796306513	0.900538444016181	0.915103092986177	0.934840669473095	0.861296814831004
"cg16880946"	0.589966402988454	0.374201235272446	0.0740297097241101	0.303354986977862	0.0820469156944344
"cg16755863"	0.187410717302299	0.276597623875543	0.116477039238814	0.15354138584533	0.0810834091445967
"cg12798311"	0.950559851265698	0.907079711350907	0.966748708464982	0.903627825639015	0.904696948055337
"cg10583322"	0.529461968792804	0.875908932055817	0.928145922898646	0.900197603330106	0.848995456613762
"cg06393558"	0.154131717977865	0.759723890614964	0.741805892231965	0.715474769767501	0.13212992761362
"cg01996004"	0.335688547674346	0.344255070228551	0.220346087631603	0.365686024700702	0.175922573065795
"cg05684266"	0.491462756132585	0.386967114902155	0.420349180110258	0.381434291313179	0.495580728570921
"cg18688062"	0.272866506037697	0.455569549246323	0.457325128043766	0.494568740285412	0.321155284181213
"cg17819250"	0.594229762197813	0.612109362403169	0.437146430795105	0.514486012786824	0.559468742561175
"cg17496421"	0.874450084508804	0.739742125924219	0.935352471166306	0.818967128454431	0.873508444702354
"cg14250846"	0.810710310952326	0.731235056151117	0.817844690043641	0.72896181440578	0.794200027281636
"cg02887530"	0.108714605060383	0.65888736328023	0.621970911044408	0.722664730991525	0.528009732656989
"cg00067274"	0.14280989874999	0.50490886291602	0.632574389107777	0.636134738080921	0.789663278666798
"cg11900210"	0.802215463993478	0.745868425841041	0.400812009310503	0.848448157738129	0.284460973628351
"cg13226135"	0.137263769114534	0.323818398293519	0.2211239241075	0.358044284232765	0.0911104378402837
"cg23598010"	0.341110619556543	0.406584623598988	0.11109498927411	0.432474864038457	0.084204786076347
"cg09739536"	0.962682624711373	0.897984196225098	0.816926833779191	0.500291545908534	0.224697119242128
"cg15687300"	0.660114181879196	0.851343384649006	0.902190213204306	0.861415688857082	0.856068420177941
"cg11249066"	0.256275722908541	0.601145291674192	0.60480791614998	0.52403502414374	0.437868004389476
"cg20373326"	0.603295398960451	0.808511677716463	0.710246355320028	0.845049882795414	0.88741895790326
"cg16021678"	0.0977917323414463	0.435426097299569	0.451410568723162	0.16738389866279	0.138146126798736
"cg15135773"	0.594728423545417	0.705786818607008	0.575589212776534	0.760343176452485	0.284461707131635
"cg17782715"	0.919765870516345	0.897790032529298	0.974883100372115	0.948991405988173	0.950196051024471
"cg04653800"	0.630251824378359	0.865631304181983	0.938329485743023	0.902571537188155	0.552694230778299
"cg01132893"	0.91589250439472	0.768730358167515	0.459911978865916	0.839673851581679	0.492473340686267
"cg23642392"	0.708383753140441	0.639019331195747	0.0873673162340195	0.477901292896987	0.1273512185581
"cg15059367"	0.777707532658642	0.876763701873454	0.865509826460299	0.977439452169558	0.161826249249196
"cg12282273"	0.221169955757747	0.41788515794585	0.884083144712275	0.538743726484345	0.0673268359358372
"cg00284551"	0.180802061409661	0.505045724873486	0.184868554614278	0.431569165668848	0.0744999060204338
"cg12169375"	0.394799919735046	0.42247942443428	0.365544250666991	0.273429565406011	0.810365138438913
"cg26140366"	0.536599639913284	0.850135750691157	0.816857414930588	0.86605922297966	0.19210992089417
"cg15444358"	0.518153358670991	0.805295116491357	0.911005119632523	0.83586162822934	0.773852729503522
"cg24423088"	0.544176001790454	0.8560125940294	0.907962264697859	0.921658788259066	0.837870602147749
"cg01664929"	0.91439410129874	0.833314928124513	0.577302788139984	0.901390558144911	0.746060778470582
"cg10480506"	0.794252974017283	0.825214526309819	0.769692096065042	0.871246848705909	0.782685838975722
"cg19666687"	0.616051417343667	0.901197632854529	0.891288191020534	0.904489082221742	0.529893689275894
"cg26526397"	0.100407622080295	0.565727284694404	0.372411134614644	0.275944042658447	0.0715869202862866
"cg07141875"	0.445726772162348	0.869349958381704	0.933520563274819	0.88300785697945	0.898815258590328
"cg08714960"	0.866509319791791	0.849313866403288	0.891830352477448	0.866097882036399	0.877098888745315
"cg03997517"	0.140721982671776	0.943840556201935	0.956337497597415	0.93633287474361	0.617745344218011
"cg00658743"	0.791241697514426	0.410266557816128	0.295128963714299	0.298218607056837	0.0463560431408368
"cg06715135"	0.902377708798285	0.718391962592083	0.115493260825971	0.622815380415933	0.135988186517119
"cg12219134"	0.83630180725922	0.850857074946674	0.838792315666478	0.822888398525247	0.753362350269263
"cg08169311"	0.211516373454011	0.286734806914328	0.652113954507071	0.561378092733065	0.106877940982125
"cg22330021"	0.430396383133636	0.738210897769082	0.777920548936677	0.759606794930916	0.858585871128185
"cg22910862"	0.130233965423439	0.75217459449605	0.706700791177663	0.662946718107915	0.889885941159391
"cg04721098"	0.146287308852777	0.765204124553044	0.189674327180958	0.744602933899698	0.179091602944126
"cg03793872"	0.881207818519976	0.92777662309474	0.943003455268682	0.931704560072777	0.864334765559894
"cg20468415"	0.113409286111272	0.388944052384047	0.118080008073574	0.270032147187383	0.14810219463216
"cg13165009"	0.0859977200455837	0.739061528401699	0.739342856137895	0.766909916642086	0.55501032929197
"cg06792538"	0.638722210157036	0.788035993943256	0.592577748940354	0.799361849247257	0.152569747480482
"cg21928760"	0.893521388521951	0.886047274020403	0.975555270408553	0.709789665832918	0.42734980298723
"cg04204669"	0.182997296080679	0.64670899175377	0.456899740030884	0.562647982474614	0.142351985245523
"cg21587375"	0.737241367270192	0.711877966295402	0.282955412454227	0.784795337374377	0.134244094554977
"cg19923622"	0.861873154601119	0.859049446358332	0.884454743371326	0.890842661228527	0.887771871452454
"cg06915570"	0.547527991921963	0.626031845212817	0.661018298830252	0.77549816813675	0.629826037532149
"cg26417912"	0.491119008611469	0.64625199109591	0.435396982833591	0.642125616398399	0.510744680533542
"cg19015654"	0.516307149675641	0.687927017061932	0.3190154537237	0.495347043226933	0.155854163947532
"cg02965895"	0.158546853032776	0.250744165514581	0.172824980863708	0.426416492169568	0.375214556839863
"cg11061434"	0.814390567412675	0.903468987181021	0.94546591253195	0.825776447817863	0.934400285792796
"cg05943254"	0.835070565538084	0.695832067048237	0.680727837036687	0.71853176155764	0.566412976329391
"cg05276226"	0.673189749443408	0.655702836177672	0.824641428809207	0.625170094669671	0.77682303969008
"cg13931845"	0.925109547041397	0.928373036415886	0.968793356523554	0.945404954212191	0.888368089724905
"cg06222885"	0.465105875147245	0.890966061268665	0.928808655198211	0.931081815127362	0.93692385871595
"cg11139090"	0.000120991129299646	0.0949672623019226	0.189750509280014	0.148793885401649	0.0314773610949666
"cg15962336"	0.658011846975094	0.830551327405362	0.733804871658636	0.803528556791744	0.729258383298542
"cg06895913"	0.885625661010712	0.635251133325809	0.961607772315126	0.695561246759039	0.873477492017331
"cg06848199"	0.524593883057081	0.707121267851692	0.546270025450596	0.730888711157388	0.592655155701317
"cg12636543"	0.11366629273267	0.365910264126023	0.516113115043141	0.473281854903285	0.503287481113862
"cg08620695"	0.657891069317601	0.954541971448327	0.969852104256555	0.965288961077324	0.981213055412054
"cg14506260"	0.876043787491974	0.826715190784175	0.945346463184781	0.881587717649143	0.904550991440185
"cg05079547"	0.632949177119324	0.850258489595724	0.667513473704597	0.928544655549555	0.891650575269525
"cg02188190"	0.841943282650842	0.747434871772343	0.924772082842769	0.7290284941775	0.191862362945863
"cg09554876"	0.909043830397717	0.832530832103664	0.902063458070566	0.909986296996786	0.899708846122347
"cg12892747"	0.73949366000009	0.821075259420777	0.959425641618923	0.897884107122528	0.867999733415975
"cg13396607"	0.198535270517214	0.490887805907844	0.389784590443969	0.336988849936825	0.587638881142999
"cg27254040"	0.95656591014682	0.912518417469529	0.983626269011158	0.918762801655634	0.945808265351457
"cg23416994"	0.416575442874847	0.66628969727776	0.123786648743892	0.551999950067083	0.545636562938986
"cg22418337"	0.748914776833233	0.857777232909679	0.853821525356231	0.904684937591862	0.917464613167176
"cg23153991"	0.411972352149323	0.851833293377495	0.829867904104154	0.856208229536346	0.248851910805454
"cg23492779"	0.17548176283875	0.566060089845015	0.412346555276915	0.752040864524873	0.497603730381012
"cg13687784"	0.622010149853669	0.679693458331901	0.610983980004834	0.650267485136737	0.680904548307323
"cg11886884"	0.330946269526715	0.58690587578232	0.303219716536169	0.6092376352124	0.195089616387078
"cg05648914"	0.765912001874237	0.686509864396619	0.835021956296485	0.346252078712066	0.884772120425424
"cg09599971"	0.443674003321284	0.825279301660323	0.876086675328921	0.862554528676697	0.848454719919081
"cg05845757"	0.357659789938345	0.836921250385197	0.962911667752804	0.838134994795123	0.941145430049916
"cg20247326"	0.801270904477646	0.764241457548614	0.706892369107353	0.776179778272468	0.475042986696086
"cg13843843"	0.113938620656482	0.526325219043293	0.246573200580013	0.62783389472406	0.176943917145618
"cg01101364"	0.877840162137226	0.82272602430176	0.789951872924547	0.787522444687956	0.18414377934794
"cg09850418"	0.839764695689308	0.843286705209511	0.880531347038301	0.848615538329257	0.858410315824182
